id,utterance,label
deepseek3000-00532,Gesture for me to come over.,motion_query
deepseek3000-00533,Can you recommend a good book?,chat
deepseek3000-00534,Demonstrate a thumbs up.,motion_query
deepseek3000-00535,Make a gesture to say hello.,motion_query
deepseek3000-00536,Step forward and extend your hand for a handshake.,motion_query
deepseek3000-00537,I feel anxious. Can you comfort me?,chat
deepseek3000-00538,How do I plant a seed?,chat
deepseek3000-00539,Go to the kitchen and bring me a glass.,motion_query
deepseek3000-00540,Move to the left a little.,motion_query
deepseek3000-00541,Move that chair to the left.,motion_query
deepseek3000-00542,Point at the map and show the route.,motion_query
deepseek3000-00543,Act out a scene from a movie.,motion_query
deepseek3000-00544,How do you say 'thank you' in Japanese?,chat
deepseek3000-00545,Place the tray on the table.,motion_query
deepseek3000-00546,How do I improve my public speaking skills?,chat
deepseek3000-00547,What are some good study habits?,chat
deepseek3000-00548,Walk to the other side of the room.,motion_query
deepseek3000-00549,Act out a dog barking.,motion_query
deepseek3000-00550,What are some exercises for lower back pain?,chat
deepseek3000-00551,Clap your hands three times.,motion_query
deepseek3000-00552,Can you sing a song?,chat
deepseek3000-00553,I need advice on planting tomatoes.,chat
deepseek3000-00554,Tell me a bedtime story.,chat
deepseek3000-00555,Respond by tapping your foot.,motion_query
deepseek3000-00556,Raise your arm to indicate the direction.,motion_query
deepseek3000-00557,What does the acronym NASA stand for?,chat
deepseek3000-00558,Nod your head to confirm.,motion_query
deepseek3000-00559,Can you explain photosynthesis?,chat
deepseek3000-00560,What does 'machine learning' mean?,chat
deepseek3000-00561,Explain the concept of time.,chat
deepseek3000-00562,Lower your arm and relax.,motion_query
deepseek3000-00563,Plan a birthday party for me.,chat
deepseek3000-00564,How do I get a refund for my purchase?,chat
deepseek3000-00565,Hold this object for a moment.,motion_query
deepseek3000-00566,Take a bow after the performance.,motion_query
deepseek3000-00567,Show me how to do a somersault.,motion_query
deepseek3000-00568,Bend down and pick up the pen.,motion_query
deepseek3000-00569,Identify the red object by pointing at it.,motion_query
deepseek3000-00570,Demonstrate the dance move you learned.,motion_query
deepseek3000-00571,Stay there until I return.,motion_query
deepseek3000-00572,Answer with a thumbs up if you agree.,motion_query
deepseek3000-00573,Stand still for a photo.,motion_query
deepseek3000-00574,Can you remind me to call mom at 5 PM?,chat
deepseek3000-00575,Bring me the book on the table.,motion_query
deepseek3000-00576,Please pick up that pen from the floor.,motion_query
deepseek3000-00577,Bring the charger from the bedroom.,motion_query
deepseek3000-00578,What movie do you recommend?,chat
deepseek3000-00579,I need advice on how to study effectively.,chat
deepseek3000-00580,I need advice on how to negotiate a salary raise.,chat
deepseek3000-00581,What should I do if I can't sleep?,chat
deepseek3000-00582,Tell me a joke to cheer me up.,chat
deepseek3000-00583,I need a recipe for a quick dinner.,chat
deepseek3000-00584,Stop moving immediately!,motion_query
deepseek3000-00585,Can you explain quantum computing?,chat
deepseek3000-00586,How does a steam engine work?,chat
deepseek3000-00587,What should I wear for today's weather?,chat
deepseek3000-00588,Explain the difference between a virus and a bacteria.,chat
deepseek3000-00589,Can you see in the dark?,chat
deepseek3000-00590,How many planets are in our solar system?,chat
deepseek3000-00591,Push the button on your chest.,motion_query
deepseek3000-00592,Can you suggest a healthy breakfast recipe?,chat
deepseek3000-00593,Carefully lower the box onto the ground.,motion_query
deepseek3000-00594,Tell me a story about a robot.,chat
deepseek3000-00595,Mime playing a guitar.,motion_query
deepseek3000-00596,How can I improve my time management?,chat
deepseek3000-00597,Lower your voice and stand still.,motion_query
deepseek3000-00598,Show me how to perform a squat.,motion_query
deepseek3000-00599,Slide the book across the table.,motion_query
deepseek3000-00600,Turn your head to look at the clock.,motion_query
deepseek3000-00601,How do I grow tomatoes in a pot?,chat
deepseek3000-00602,Hug this plush toy.,motion_query
deepseek3000-00603,Point at the exit door.,motion_query
deepseek3000-00604,I need some advice on choosing a gift.,chat
deepseek3000-00605,Explain without moving.,chat
deepseek3000-00606,What is your processing speed?,chat
deepseek3000-00607,I need help planning a trip to Paris.,chat
deepseek3000-00608,Stay in place while I move around you.,motion_query
deepseek3000-00609,What is the square root of 225?,chat
deepseek3000-00610,Demonstrate a wave.,motion_query
deepseek3000-00611,Do you have emotions like humans do?,chat
deepseek3000-00612,I'm planning a trip to Japan. Any tips?,chat
deepseek3000-00613,Explain the concept of metaphor.,chat
deepseek3000-00614,Can you recommend a good podcast on history?,chat
deepseek3000-00615,What should I do to improve my posture?,chat
deepseek3000-00616,What's a good gift for a friend who loves cooking?,chat
deepseek3000-00617,I need advice on how to improve my memory.,chat
deepseek3000-00618,What are the ingredients for a good friendship?,chat
deepseek3000-00619,Turn your head to the left.,motion_query
deepseek3000-00620,Stay where you are.,motion_query
deepseek3000-00621,What is the best route to the airport?,chat
deepseek3000-00622,Dance a little jig.,motion_query
deepseek3000-00623,Can you recognize different faces?,chat
deepseek3000-00624,Lower your arm now.,motion_query
deepseek3000-00625,How do you ensure your movements are safe around children?,chat
deepseek3000-00626,Please hand me the remote.,motion_query
deepseek3000-00627,What time is the sunset?,chat
deepseek3000-00628,Can you give me a step-by-step guide to bake a cake?,chat
deepseek3000-00629,What are the best practices for remote work?,chat
deepseek3000-00630,Jump up and down.,motion_query
deepseek3000-00631,Pick up that pen from the table.,motion_query
deepseek3000-00632,Follow me into the next room.,motion_query
deepseek3000-00633,How do I deal with stress?,chat
deepseek3000-00634,How do I backup my phone?,chat
deepseek3000-00635,Turn towards the sound.,motion_query
deepseek3000-00636,How do I train for a 5K run?,chat
deepseek3000-00637,Stretch your arms forward.,motion_query
deepseek3000-00638,I feel sad today.,chat
deepseek3000-00639,Open the drawer for me.,motion_query
deepseek3000-00640,What time is the meeting tomorrow?,chat
deepseek3000-00641,Hand me the book on the shelf.,motion_query
deepseek3000-00642,Turn your head toward the speaker.,motion_query
deepseek3000-00643,Take three steps forward.,motion_query
deepseek3000-00644,Turn on the lamp on the table.,motion_query
deepseek3000-00645,Gaze at the painting.,motion_query
deepseek3000-00646,Please answer in words only.,chat
deepseek3000-00647,Please explain the term machine learning.,chat
deepseek3000-00648,Show me where the pain is with your hand.,motion_query
deepseek3000-00649,What are your main functions?,chat
deepseek3000-00650,Stop moving and stay still.,motion_query
deepseek3000-00651,Bring me the red book.,motion_query
deepseek3000-00652,What are your core capabilities?,chat
deepseek3000-00653,Put the box on the shelf.,motion_query
deepseek3000-00654,Step forward one pace.,motion_query
deepseek3000-00655,What's the weather like tomorrow?,chat
deepseek3000-00656,Hold this box steady.,motion_query
deepseek3000-00657,"Just words, please. Don't act it out.",chat
deepseek3000-00658,Can you help me plan a birthday party?,chat
deepseek3000-00659,What is a good way to start a conversation?,chat
deepseek3000-00660,What steps should I take to start a vegetable garden?,chat
deepseek3000-00661,Do you have any suggestions for improving my productivity?,chat
deepseek3000-00662,Close your grippers gently.,motion_query
deepseek3000-00663,"I feel sad, can you cheer me up with a joke?",chat
deepseek3000-00664,What is the best way to learn a new skill?,chat
deepseek3000-00665,Can you describe the plot of 'The Matrix'?,chat
deepseek3000-00666,Stop what you are doing.,motion_query
deepseek3000-00667,Sit on the floor.,motion_query
deepseek3000-00668,Tap your foot to the beat.,motion_query
deepseek3000-00669,Show me how you would greet someone.,motion_query
deepseek3000-00670,How do I get to the nearest pharmacy?,chat
deepseek3000-00671,Please point to the nearest exit.,motion_query
deepseek3000-00672,What is the schedule for today?,chat
deepseek3000-00673,Act out a robot malfunction.,motion_query
deepseek3000-00674,Move your arm in a circle.,motion_query
deepseek3000-00675,Show me the dance move.,motion_query
deepseek3000-00676,What are the steps to bake a cake?,chat
deepseek3000-00677,How do I fix a leaky faucet?,chat
deepseek3000-00678,Hold this book up.,motion_query
deepseek3000-00679,Cross your arms over your chest.,motion_query
deepseek3000-00680,What movies do you recommend?,chat
deepseek3000-00681,Can you explain how gravity works?,chat
deepseek3000-00682,Walk to the center of the room.,motion_query
deepseek3000-00683,Turn off the light by pressing the switch.,motion_query
deepseek3000-00684,Let go of the object.,motion_query
deepseek3000-00685,Answer by raising your hand.,motion_query
deepseek3000-00686,How good are you at recognizing faces?,chat
deepseek3000-00687,Nod your head once.,motion_query
deepseek3000-00688,What's the most efficient way to organize my schedule?,chat
deepseek3000-00689,Make a circular motion with your hand.,motion_query
deepseek3000-00690,Gesture that everything is okay.,motion_query
deepseek3000-00691,Can you recommend a good sci-fi movie?,chat
deepseek3000-00692,Why do stars twinkle?,chat
deepseek3000-00693,I feel lonely today. Can you tell me a joke?,chat
deepseek3000-00694,Can you explain how taxes work?,chat
deepseek3000-00695,What are some tips for staying productive?,chat
deepseek3000-00696,Place this cup on the counter.,motion_query
deepseek3000-00697,Nod three times.,motion_query
deepseek3000-00698,I need a list of emergency numbers.,chat
deepseek3000-00699,Move closer to the whiteboard.,motion_query
deepseek3000-00700,Can you tell me a bedtime story?,chat
deepseek3000-00701,"I had a rough day, can you cheer me up?",chat
deepseek3000-00702,Pick up the ball from the floor.,motion_query
deepseek3000-00703,Show me a thumbs up.,motion_query
deepseek3000-00704,"If I want to lose weight, what should I eat?",chat
deepseek3000-00705,Demonstrate how to do a squat.,motion_query
deepseek3000-00706,Kneel on one knee.,motion_query
deepseek3000-00707,Stand up and take a bow.,motion_query
deepseek3000-00708,Tell me a fun fact about history.,chat
deepseek3000-00709,Wave goodbye to the audience.,motion_query
deepseek3000-00710,What's the weather forecast for tomorrow?,chat
deepseek3000-00711,Can you point to the emergency exit?,motion_query
deepseek3000-00712,Raise your hand when you hear your name.,motion_query
deepseek3000-00713,Shake your head for no.,motion_query
deepseek3000-00714,I feel sad today. Can you cheer me up with words?,chat
deepseek3000-00715,Turn your body to face the window.,motion_query
deepseek3000-00716,Could you explain how to change a tire?,chat
deepseek3000-00717,Clap your hands twice.,motion_query
deepseek3000-00718,What is the capital of Mongolia?,chat
deepseek3000-00719,What tasks can you help me with?,chat
deepseek3000-00720,What are your capabilities?,chat
deepseek3000-00721,Step aside to let me pass.,motion_query
deepseek3000-00722,Answer me by nodding your head.,motion_query
deepseek3000-00723,Can you explain how neural networks work?,chat
deepseek3000-00724,Reach out and touch the wall.,motion_query
deepseek3000-00725,Come here and show me your hand.,motion_query
deepseek3000-00726,Lead the way to the parking lot.,motion_query
deepseek3000-00727,Wave goodbye to the guest.,motion_query
deepseek3000-00728,What programming language are you built with?,chat
deepseek3000-00729,Tell me a fun fact about elephants.,chat
deepseek3000-00730,I need a healthy breakfast suggestion.,chat
deepseek3000-00731,What song is this? (playing music),chat
deepseek3000-00732,"I'm having trouble with my computer, any advice?",chat
deepseek3000-00733,Move the pen to the left.,motion_query
